location,temperature,categories,premise,hypothesis
inside,96,hot,It is 96 degrees fahrenheit inside.,It is hot inside.
inside,97,freezing,It is 97 degrees fahrenheit inside.,It is freezing inside.
inside,97,cold,It is 97 degrees fahrenheit inside.,It is cold inside.
inside,97,cool,It is 97 degrees fahrenheit inside.,It is cool inside.
inside,97,warm,It is 97 degrees fahrenheit inside.,It is warm inside.
inside,97,hot,It is 97 degrees fahrenheit inside.,It is hot inside.
inside,98,freezing,It is 98 degrees fahrenheit inside.,It is freezing inside.
inside,98,cold,It is 98 degrees fahrenheit inside.,It is cold inside.
inside,98,cool,It is 98 degrees fahrenheit inside.,It is cool inside.
inside,98,warm,It is 98 degrees fahrenheit inside.,It is warm inside.
inside,98,hot,It is 98 degrees fahrenheit inside.,It is hot inside.
inside,99,freezing,It is 99 degrees fahrenheit inside.,It is freezing inside.
inside,99,cold,It is 99 degrees fahrenheit inside.,It is cold inside.
inside,99,cool,It is 99 degrees fahrenheit inside.,It is cool inside.
inside,99,warm,It is 99 degrees fahrenheit inside.,It is warm inside.
inside,99,hot,It is 99 degrees fahrenheit inside.,It is hot inside.
inside,100,freezing,It is 100 degrees fahrenheit inside.,It is freezing inside.
inside,100,cold,It is 100 degrees fahrenheit inside.,It is cold inside.
inside,100,cool,It is 100 degrees fahrenheit inside.,It is cool inside.
inside,100,warm,It is 100 degrees fahrenheit inside.,It is warm inside.
inside,100,hot,It is 100 degrees fahrenheit inside.,It is hot inside.
inside,101,freezing,It is 101 degrees fahrenheit inside.,It is freezing inside.
inside,101,cold,It is 101 degrees fahrenheit inside.,It is cold inside.
inside,101,cool,It is 101 degrees fahrenheit inside.,It is cool inside.
inside,101,warm,It is 101 degrees fahrenheit inside.,It is warm inside.
inside,101,hot,It is 101 degrees fahrenheit inside.,It is hot inside.
inside,102,freezing,It is 102 degrees fahrenheit inside.,It is freezing inside.
inside,102,cold,It is 102 degrees fahrenheit inside.,It is cold inside.
inside,102,cool,It is 102 degrees fahrenheit inside.,It is cool inside.
inside,102,warm,It is 102 degrees fahrenheit inside.,It is warm inside.
inside,102,hot,It is 102 degrees fahrenheit inside.,It is hot inside.
inside,103,freezing,It is 103 degrees fahrenheit inside.,It is freezing inside.
inside,103,cold,It is 103 degrees fahrenheit inside.,It is cold inside.
inside,103,cool,It is 103 degrees fahrenheit inside.,It is cool inside.
inside,103,warm,It is 103 degrees fahrenheit inside.,It is warm inside.
inside,103,hot,It is 103 degrees fahrenheit inside.,It is hot inside.
inside,104,freezing,It is 104 degrees fahrenheit inside.,It is freezing inside.
inside,104,cold,It is 104 degrees fahrenheit inside.,It is cold inside.
inside,104,cool,It is 104 degrees fahrenheit inside.,It is cool inside.
inside,104,warm,It is 104 degrees fahrenheit inside.,It is warm inside.
inside,104,hot,It is 104 degrees fahrenheit inside.,It is hot inside.
inside,105,freezing,It is 105 degrees fahrenheit inside.,It is freezing inside.
inside,105,cold,It is 105 degrees fahrenheit inside.,It is cold inside.
inside,105,cool,It is 105 degrees fahrenheit inside.,It is cool inside.
inside,105,warm,It is 105 degrees fahrenheit inside.,It is warm inside.
inside,105,hot,It is 105 degrees fahrenheit inside.,It is hot inside.
inside,106,freezing,It is 106 degrees fahrenheit inside.,It is freezing inside.
inside,106,cold,It is 106 degrees fahrenheit inside.,It is cold inside.
inside,106,cool,It is 106 degrees fahrenheit inside.,It is cool inside.
inside,106,warm,It is 106 degrees fahrenheit inside.,It is warm inside.
inside,106,hot,It is 106 degrees fahrenheit inside.,It is hot inside.
inside,107,freezing,It is 107 degrees fahrenheit inside.,It is freezing inside.
inside,107,cold,It is 107 degrees fahrenheit inside.,It is cold inside.
inside,107,cool,It is 107 degrees fahrenheit inside.,It is cool inside.
inside,107,warm,It is 107 degrees fahrenheit inside.,It is warm inside.
inside,107,hot,It is 107 degrees fahrenheit inside.,It is hot inside.
inside,108,freezing,It is 108 degrees fahrenheit inside.,It is freezing inside.
inside,108,cold,It is 108 degrees fahrenheit inside.,It is cold inside.
inside,108,cool,It is 108 degrees fahrenheit inside.,It is cool inside.
inside,108,warm,It is 108 degrees fahrenheit inside.,It is warm inside.
inside,108,hot,It is 108 degrees fahrenheit inside.,It is hot inside.
inside,109,freezing,It is 109 degrees fahrenheit inside.,It is freezing inside.
inside,109,cold,It is 109 degrees fahrenheit inside.,It is cold inside.
inside,109,cool,It is 109 degrees fahrenheit inside.,It is cool inside.
inside,109,warm,It is 109 degrees fahrenheit inside.,It is warm inside.
inside,109,hot,It is 109 degrees fahrenheit inside.,It is hot inside.
inside,110,freezing,It is 110 degrees fahrenheit inside.,It is freezing inside.
inside,110,cold,It is 110 degrees fahrenheit inside.,It is cold inside.
inside,110,cool,It is 110 degrees fahrenheit inside.,It is cool inside.
inside,110,warm,It is 110 degrees fahrenheit inside.,It is warm inside.
inside,110,hot,It is 110 degrees fahrenheit inside.,It is hot inside.
inside,111,freezing,It is 111 degrees fahrenheit inside.,It is freezing inside.
inside,111,cold,It is 111 degrees fahrenheit inside.,It is cold inside.
inside,111,cool,It is 111 degrees fahrenheit inside.,It is cool inside.
inside,111,warm,It is 111 degrees fahrenheit inside.,It is warm inside.
inside,111,hot,It is 111 degrees fahrenheit inside.,It is hot inside.
inside,112,freezing,It is 112 degrees fahrenheit inside.,It is freezing inside.
inside,112,cold,It is 112 degrees fahrenheit inside.,It is cold inside.
inside,112,cool,It is 112 degrees fahrenheit inside.,It is cool inside.
inside,112,warm,It is 112 degrees fahrenheit inside.,It is warm inside.
inside,112,hot,It is 112 degrees fahrenheit inside.,It is hot inside.
inside,113,freezing,It is 113 degrees fahrenheit inside.,It is freezing inside.
inside,113,cold,It is 113 degrees fahrenheit inside.,It is cold inside.
inside,113,cool,It is 113 degrees fahrenheit inside.,It is cool inside.
inside,113,warm,It is 113 degrees fahrenheit inside.,It is warm inside.
inside,113,hot,It is 113 degrees fahrenheit inside.,It is hot inside.
inside,114,freezing,It is 114 degrees fahrenheit inside.,It is freezing inside.
inside,114,cold,It is 114 degrees fahrenheit inside.,It is cold inside.
inside,114,cool,It is 114 degrees fahrenheit inside.,It is cool inside.
inside,114,warm,It is 114 degrees fahrenheit inside.,It is warm inside.
inside,114,hot,It is 114 degrees fahrenheit inside.,It is hot inside.
inside,115,freezing,It is 115 degrees fahrenheit inside.,It is freezing inside.
inside,115,cold,It is 115 degrees fahrenheit inside.,It is cold inside.
inside,115,cool,It is 115 degrees fahrenheit inside.,It is cool inside.
inside,115,warm,It is 115 degrees fahrenheit inside.,It is warm inside.
inside,115,hot,It is 115 degrees fahrenheit inside.,It is hot inside.
inside,116,freezing,It is 116 degrees fahrenheit inside.,It is freezing inside.
inside,116,cold,It is 116 degrees fahrenheit inside.,It is cold inside.
inside,116,cool,It is 116 degrees fahrenheit inside.,It is cool inside.
inside,116,warm,It is 116 degrees fahrenheit inside.,It is warm inside.
inside,116,hot,It is 116 degrees fahrenheit inside.,It is hot inside.
inside,117,freezing,It is 117 degrees fahrenheit inside.,It is freezing inside.
inside,117,cold,It is 117 degrees fahrenheit inside.,It is cold inside.
inside,117,cool,It is 117 degrees fahrenheit inside.,It is cool inside.
inside,117,warm,It is 117 degrees fahrenheit inside.,It is warm inside.
inside,117,hot,It is 117 degrees fahrenheit inside.,It is hot inside.
inside,118,freezing,It is 118 degrees fahrenheit inside.,It is freezing inside.
inside,118,cold,It is 118 degrees fahrenheit inside.,It is cold inside.
inside,118,cool,It is 118 degrees fahrenheit inside.,It is cool inside.
inside,118,warm,It is 118 degrees fahrenheit inside.,It is warm inside.
inside,118,hot,It is 118 degrees fahrenheit inside.,It is hot inside.
inside,119,freezing,It is 119 degrees fahrenheit inside.,It is freezing inside.
inside,119,cold,It is 119 degrees fahrenheit inside.,It is cold inside.
inside,119,cool,It is 119 degrees fahrenheit inside.,It is cool inside.
inside,119,warm,It is 119 degrees fahrenheit inside.,It is warm inside.
inside,119,hot,It is 119 degrees fahrenheit inside.,It is hot inside.
inside,120,freezing,It is 120 degrees fahrenheit inside.,It is freezing inside.
inside,120,cold,It is 120 degrees fahrenheit inside.,It is cold inside.
inside,120,cool,It is 120 degrees fahrenheit inside.,It is cool inside.
inside,120,warm,It is 120 degrees fahrenheit inside.,It is warm inside.
inside,120,hot,It is 120 degrees fahrenheit inside.,It is hot inside.
inside,121,freezing,It is 121 degrees fahrenheit inside.,It is freezing inside.
inside,121,cold,It is 121 degrees fahrenheit inside.,It is cold inside.
inside,121,cool,It is 121 degrees fahrenheit inside.,It is cool inside.
inside,121,warm,It is 121 degrees fahrenheit inside.,It is warm inside.
inside,121,hot,It is 121 degrees fahrenheit inside.,It is hot inside.
inside,122,freezing,It is 122 degrees fahrenheit inside.,It is freezing inside.
inside,122,cold,It is 122 degrees fahrenheit inside.,It is cold inside.
inside,122,cool,It is 122 degrees fahrenheit inside.,It is cool inside.
inside,122,warm,It is 122 degrees fahrenheit inside.,It is warm inside.
inside,122,hot,It is 122 degrees fahrenheit inside.,It is hot inside.
in the bedroom,-50,freezing,It is -50 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-50,cold,It is -50 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-50,cool,It is -50 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-50,warm,It is -50 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-50,hot,It is -50 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-49,freezing,It is -49 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-49,cold,It is -49 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-49,cool,It is -49 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-49,warm,It is -49 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-49,hot,It is -49 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-48,freezing,It is -48 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-48,cold,It is -48 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-48,cool,It is -48 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-48,warm,It is -48 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-48,hot,It is -48 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-47,freezing,It is -47 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-47,cold,It is -47 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-47,cool,It is -47 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-47,warm,It is -47 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-47,hot,It is -47 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-46,freezing,It is -46 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-46,cold,It is -46 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-46,cool,It is -46 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-46,warm,It is -46 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-46,hot,It is -46 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-45,freezing,It is -45 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-45,cold,It is -45 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-45,cool,It is -45 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-45,warm,It is -45 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-45,hot,It is -45 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-44,freezing,It is -44 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-44,cold,It is -44 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-44,cool,It is -44 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-44,warm,It is -44 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-44,hot,It is -44 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-43,freezing,It is -43 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-43,cold,It is -43 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-43,cool,It is -43 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-43,warm,It is -43 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-43,hot,It is -43 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-42,freezing,It is -42 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-42,cold,It is -42 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-42,cool,It is -42 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-42,warm,It is -42 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-42,hot,It is -42 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-41,freezing,It is -41 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-41,cold,It is -41 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-41,cool,It is -41 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-41,warm,It is -41 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-41,hot,It is -41 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-40,freezing,It is -40 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-40,cold,It is -40 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-40,cool,It is -40 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-40,warm,It is -40 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-40,hot,It is -40 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-39,freezing,It is -39 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-39,cold,It is -39 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-39,cool,It is -39 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-39,warm,It is -39 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-39,hot,It is -39 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-38,freezing,It is -38 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-38,cold,It is -38 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-38,cool,It is -38 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
in the bedroom,-38,warm,It is -38 degrees fahrenheit in the bedroom.,It is warm in the bedroom.
in the bedroom,-38,hot,It is -38 degrees fahrenheit in the bedroom.,It is hot in the bedroom.
in the bedroom,-37,freezing,It is -37 degrees fahrenheit in the bedroom.,It is freezing in the bedroom.
in the bedroom,-37,cold,It is -37 degrees fahrenheit in the bedroom.,It is cold in the bedroom.
in the bedroom,-37,cool,It is -37 degrees fahrenheit in the bedroom.,It is cool in the bedroom.
